Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
CEPD,URYD,CEPD,URYD,39.736547341299065,17.502079278196536,31.98193298421726,81.14577688221604,33.24411519291669,24.013147988550674,6.4924321483823775,0.0868785710966395,0.1999999999999999,0.8895220800428012,0.747060078104662,stable,Y
CEPV,URYD,CEPV,URYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,URYD,DVC,URYD,0.0,0.0,5.682718754370426,4.02139912484085,0.0,2.721716489635655,0.0,0.0315800417524161,0.2236067977499789,0.9597977264091072,0.7176856442107861,variable,Y
HSN,URYD,HSN,URYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVN,URYD,PVN,URYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,URYD,PVQ,URYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,URYD,RIC,URYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RID,URYD,RID,URYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,URYD,RIS,URYD,0.0,2.3035354261105088,0.0,0.0,16.070489758896436,7.00082059922777,0.0,0.8432351139725034,0.4472135954999578,0.0727313553377809,0.4501848557521009,variable,Y
RMG,URYD,RMG,URYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADF,URYV,ADF,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
ADL,URYV,ADL,URYV,0.0,0.0,0.0,0.0,8.196875096480625,3.665753983761165,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
AFD,URYV,AFD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,URYV,ALM,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALN,URYV,ALN,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,URYV,AQR,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASE,URYV,ASE,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,URYV,ASG,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,URYV,ASH,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASI,URYV,ASI,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,URYV,ASJ,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,URYV,ASK,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,URYV,AUA,URYV,0.0,5.790265743736129,0.0,0.0,0.0,2.5894855621564723,0.0,-0.2671192453158894,-0.3535533905932737,0.663982234670195,0.5594043441634877,variable,Y
AVM,URYV,AVM,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWA,URYV,AWA,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,URYV,AWB,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWC,URYV,AWC,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,URYV,BAG,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVA,URYV,DVA,URYV,0.0,18.43728208656434,0.0,0.0,3.2830723705615945,8.005578920060266,0.0,-0.1174536436673059,0.1118033988749894,0.8507979327971319,0.8579446176050993,variable,Y
FLP,URYV,FLP,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,URYV,IL2D,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,URYV,IL2L/R,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2V,URYV,IL2V,URYV,0.0,0.0,0.0,0.0,9.402496977929983,4.2049244801775565,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
OLL,URYV,OLL,URYV,0.0,0.0,2.5479511600648923,0.0,7.650705703815765,3.3250125005418814,0.0,0.8725944207587399,0.6708203932499368,0.0535349910481762,0.21516994256955,variable,Y
OLQD,URYV,OLQD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQV,URYV,OLQV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PLN,URYV,PLN,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAD,URYV,SAAD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,URYV,SAAV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SDQ,URYV,SDQ,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
URB,URYV,URB,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URX,URYV,URX,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,URYV,URYD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYV,URYV,URYV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADA,URYV,ADA,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,URYV,AIA,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,URYV,AIB,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIN,URYV,AIN,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIY,URYV,AIY,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,URYV,AIZ,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVA,URYV,AVA,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,URYV,AVB,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,URYV,AVD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,URYV,AVE,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,URYV,AVJ,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BDU,URYV,BDU,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVC,URYV,PVC,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVP,URYV,PVP,URYV,2.0822430819235698,0.0,0.0,0.0,0.0,0.9312074153719532,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
PVT,URYV,PVT,URYV,0.0,0.0,8.83030994574203,0.0,9.33457461841171,4.977852217542234,0.0,0.693084910232777,0.6708203932499368,0.1944377699864422,0.21516994256955,variable,Y
RIA,URYV,RIA,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIB,URYV,RIB,URYV,0.0,22.50644907290209,2.8727227565222115,0.0,10.946780693900523,9.62691316209354,2.8727227565222115,0.1532058655408877,0.1538967528127731,0.8056980493532042,0.8048288166080632,variable,Y
RIF,URYV,RIF,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIG,URYV,RIG,URYV,41.79705814276467,28.139700663621635,47.94859852983412,33.52607295238834,3.384243437536365,17.18295284715513,8.27098519037633,-0.7911255967812526,-0.4999999999999999,0.1109337559868134,0.3910022189557705,developmentally dynamic (weakened),Y
RIH,URYV,RIH,URYV,0.5405170153525091,0.0,13.980547858013336,22.15092921465584,10.87470224595019,9.38793140965926,10.33418523059768,0.5079073853115486,0.6,0.382306222982098,0.2847569798652937,variable,Y
RIM,URYV,RIM,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIP,URYV,RIP,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,URYV,RIR,URYV,7.665772702579743,0.0,0.0,0.0,0.0,3.4282377726061166,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
IL1D,URYV,IL1D,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,URYV,IL1L/R,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1V,URYV,IL1V,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIV,URYV,RIV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,URYV,RMDD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,URYV,RMDL/R,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDV,URYV,RMDV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,URYV,RMED/V,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMEL/R,URYV,RMEL/R,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMF,URYV,RMF,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,URYV,RMH,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,URYV,SIAD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,URYV,SIAV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,URYV,SIBD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,URYV,SIBV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,URYV,SMBD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,URYV,SMBV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,URYV,SMDD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,URYV,SMDV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,URYV,URAD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,URYV,URAV,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADE,URYV,ADE,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIM,URYV,AIM,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,URYV,ALA,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,URYV,AVF,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,URYV,AVH,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVK,URYV,AVK,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVL,URYV,AVL,URYV,0.0,0.0,0.0,0.0,1.1549769752700862,0.5165214058302012,0.0,0.8596865041556042,0.7071067811865475,0.0617482356231012,0.1816901138162092,variable,Y
CEPD,URYV,CEPD,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPV,URYV,CEPV,URYV,27.92467658816969,18.80225069149903,8.985244005619853,44.32299783295582,15.391836017374825,13.700409240518017,9.122425896670665,-0.198283357439541,-0.1999999999999999,0.7492019970479957,0.747060078104662,stable,Y
DVC,URYV,DVC,URYV,11.664330587674089,0.0,13.197571975254018,0.0,17.20222813838112,7.941519827685783,5.537897550707033,0.3765245776964359,0.4103913408340616,0.5321756442765554,0.4925357817027975,variable,Y
HSN,URYV,HSN,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,URYV,PVN,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,URYV,PVQ,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIC,URYV,RIC,URYV,1.5600838290603325,0.0,0.0,0.0,0.0,0.6976906984754129,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
RID,URYV,RID,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,URYV,RIS,URYV,0.0,0.0,0.0,0.0,3.1775077243872145,1.4210246541520957,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
RMG,URYV,RMG,URYV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADF,ADA,ADF,ADA,0.0,10.265856223884288,0.0,0.0,0.0,4.591030472768914,0.0,-0.2671192453158894,-0.3535533905932737,0.663982234670195,0.5594043441634877,variable,Y
ADL,ADA,ADL,ADA,7.105451683898672,15.53288523361788,12.48876408004706,4.304056484005009,3.661710037174721,5.202431450204202,3.4437416467239514,-0.4877282671596364,-0.7,0.4045884923882775,0.1881204043741873,variable,Y
AFD,ADA,AFD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,ADA,ALM,ADA,0.0,0.0,3.340069678324649,0.0,0.0,1.4937245700639543,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,variable,Y
ALN,ADA,ALN,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AQR,ADA,AQR,ADA,0.0,8.73099264382016,0.0,0.0,0.0,3.904618612526497,0.0,-0.2671192453158894,-0.3535533905932737,0.6639822346701951,0.5594043441634877,post-embryonic brain integration,Y
ASE,ADA,ASE,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASG,ADA,ASG,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,ADA,ASH,ADA,27.272882550840368,32.20464635465256,16.601133098453886,23.810666360473327,10.885168507949803,8.482097089217516,7.209533262019441,-0.8102746875173861,-0.7999999999999999,0.0963294498782913,0.1040880386618278,stable,Y
ASI,ADA,ASI,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,ADA,ASJ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASK,ADA,ASK,ADA,0.7527946403236272,0.0,0.0,0.0,0.5933120407700229,0.3729337437285865,0.0,0.0204789205206505,-0.2236067977499789,0.9739272512267998,0.7176856442107861,variable,Y
AUA,ADA,AUA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVM,ADA,AVM,ADA,0.0,0.0,0.0,2.212878751771083,0.0,0.989629462985005,0.0,0.0974355559837115,0.3535533905932737,0.8761377734655306,0.5594043441634877,post-embryonic brain integration,Y
AWA,ADA,AWA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
AWB,ADA,AWB,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWC,ADA,AWC,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,ADA,BAG,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVA,ADA,DVA,ADA,1.7059590435231475,0.0,1.8227853298830392,1.1828613334142146,0.2655243730038222,0.8288760428228311,0.6399239964688246,-0.4519745776501701,-0.1999999999999999,0.4447702009125432,0.747060078104662,variable,Y
FLP,ADA,FLP,ADA,0.0,0.0,19.61088681422952,0.0,0.608561530272091,8.70620483484989,0.0,-0.0085143701549955,0.4472135954999578,0.9891592982050288,0.4501848557521009,variable,Y
IL2D,ADA,IL2D,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
IL2L/R,ADA,IL2L/R,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2V,ADA,IL2V,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLL,ADA,OLL,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQD,ADA,OLQD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQV,ADA,OLQV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PLN,ADA,PLN,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAD,ADA,SAAD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,ADA,SAAV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,ADA,SDQ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URB,ADA,URB,ADA,3.737005856209637,5.489327648771335,3.44053464680159,1.6565041531082232,31.46059130495488,12.542066775076243,1.7523217925616978,0.8262893449153148,0.0999999999999999,0.0846097950319234,0.8728885715695383,developmentally dynamic (strengthened),Y
URX,ADA,URX,ADA,5.904403852551607,0.0,6.533436401792033,8.117030126824702,0.0,3.838405100844002,2.212626274273094,-0.3850973871625623,0.0512989176042577,0.5220828781561238,0.934712848108234,variable,Y
URYD,ADA,URYD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYV,ADA,URYV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADA,ADA,ADA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,ADA,AIA,ADA,9.722289723055647,0.0,2.209827625143824,22.34570455520363,7.629784281899576,8.74215197494542,5.419956656755753,0.1172492088014522,0.1999999999999999,0.8510564288340656,0.747060078104662,variable,Y
AIB,ADA,AIB,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
AIN,ADA,AIN,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,ADA,AIY,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,ADA,AIZ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVA,ADA,AVA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,ADA,AVB,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,ADA,AVD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,ADA,AVE,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,ADA,AVJ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
BDU,ADA,BDU,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,ADA,PVC,ADA,0.0,0.0,4.117501613420084,0.0,3.1303994973558824,2.015366371608737,0.0,0.5650764956441755,0.4472135954999578,0.3208948710257056,0.4501848557521009,variable,Y
PVP,ADA,PVP,ADA,2.0778197837384336,0.0,0.0,2.013618381999298,7.906282178822625,3.243926372466438,2.013618381999298,0.7764948568399288,0.3590924232298039,0.1225013291684992,0.5528147466433505,variable,Y
PVR,ADA,PVR,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,ADA,PVT,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIA,ADA,RIA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIB,ADA,RIB,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,ADA,RIF,ADA,5.735811178943133,0.6596787734252033,0.1058653510561095,6.533535753127288,1.5639125957729023,2.993902631430058,1.458047244716793,-0.2920406467880433,0.0999999999999999,0.6335176007827364,0.8728885715695383,variable,Y
RIG,ADA,RIG,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIH,ADA,RIH,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIM,ADA,RIM,ADA,1.2541008860324183,0.0,0.0,0.1986916734188075,0.462284238267274,0.5226017370215268,0.1986916734188075,-0.346146657147063,-0.0512989176042577,0.5682389073240549,0.934712848108234,variable,Y
RIP,ADA,RIP,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,ADA,RIR,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1D,ADA,IL1D,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1L/R,ADA,IL1L/R,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1V,ADA,IL1V,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIV,ADA,RIV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,ADA,RMDD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,ADA,RMDL/R,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDV,ADA,RMDV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,ADA,RMED/V,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMEL/R,ADA,RMEL/R,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,ADA,RMF,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,ADA,RMH,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,ADA,SIAD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,ADA,SIAV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,ADA,SIBD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,ADA,SIBV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,ADA,SMBD,ADA,0.8408084189665873,0.0,14.763797977489777,1.2850100307204353,4.8250344695184735,6.109494357464456,1.2850100307204353,0.2345284323649972,0.6,0.7041496116590138,0.2847569798652937,variable,Y
SMBV,ADA,SMBV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,ADA,SMDD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,ADA,SMDV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,ADA,URAD,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAV,ADA,URAV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADE,ADA,ADE,ADA,12.301582626673076,0.0,1.727854637768223,8.802498797613426,4.852740981203205,5.051218374928427,3.949757816410221,-0.273324239962332,-0.0999999999999999,0.6563757157441936,0.8728885715695383,stable,Y
AIM,ADA,AIM,ADA,0.0,0.0,0.0,0.0,2.1844075606052678,0.9768967592155738,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
ALA,ADA,ALA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,ADA,AVF,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
AVK,ADA,AVK,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVL,ADA,AVL,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,ADA,CEPD,ADA,6.607150779347322,10.63207319881851,0.0,0.0,0.0,4.9309546046427775,0.0,-0.6500007842404468,-0.7826237921249264,0.2350740556480496,0.117613760873458,variable,Y
CEPV,ADA,CEPV,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,ADA,DVC,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
HSN,ADA,HSN,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVN,ADA,PVN,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVQ,ADA,PVQ,ADA,0.0,0.0,0.0,1.602802968919932,0.0,0.7167952786086901,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
RIC,ADA,RIC,ADA,12.438008080679998,14.84125998592657,7.390758294050386,15.934140629400623,19.970286402429448,4.640819793121421,2.403251905246572,0.6120540060474214,0.7,0.2725489774782859,0.1881204043741873,stable,Y
RID,ADA,RID,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,ADA,RIS,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMG,ADA,RMG,ADA,0.0,0.0,5.038646208886799,0.0,0.0,2.2533510875284977,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,variable,Y
ADF,AIA,ADF,AIA,0.4442750951294047,0.3799230898186531,0.0,0.0,0.5720152686075347,0.2641216482379933,0.1920921787888816,0.1681786219537751,0.0512989176042577,0.7868820728267916,0.934712848108234,variable,Y
ADL,AIA,ADL,AIA,10.165484773294384,9.069658342324535,12.993970086407003,6.682366244089836,10.522164876132626,2.2952110923603235,1.095826430969847,0.0312934236512582,0.0999999999999999,0.9601624795378324,0.8728885715695383,stable,Y
AFD,AIA,AFD,AIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALM,AIA,ALM,AIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALN,AIA,ALN,AIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,AIA,AQR,AIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,AIA,ASE,AIA,0.0250139256122115,0.2341432916157149,0.3768068402616811,1.988499769547159,0.2844692535830407,0.7968858024474892,0.0923375866786404,0.1942558273355285,0.7,0.7542302640168284,0.1881204043741873,variable,Y
ASG,AIA,ASG,AIA,19.90012932992764,21.237208703347736,18.582072548795058,19.76244633298585,20.770295251632877,1.0232604946478012,0.8701659217052367,0.1852199870455049,-0.0999999999999999,0.7655260247654377,0.8728885715695383,stable,Y
ASH,AIA,ASH,AIA,16.254818415900907,19.85176225342881,17.50038432600217,18.0463746155748,16.73023021271214,1.3978729056196688,0.7701541132900296,-0.1347851112399075,0.0999999999999999,0.8289073101185792,0.8728885715695383,stable,Y
ASJ,AIA,ASJ,AIA,0.3614541332475476,0.0,0.2919108401928252,0.0,0.0925696747833342,0.1681862612322898,0.0925696747833342,-0.4450708478652128,-0.4103913408340616,0.4526265183249359,0.4925357817027975,variable,Y
ASK,AIA,ASK,AIA,18.961332088907344,21.467401593466462,21.14603264392142,24.826700322734222,22.67363741952495,2.151706274827211,1.2062358260584851,0.6270047807312182,0.7999999999999999,0.2576066540033704,0.1040880386618278,stable,Y
